test_name,millis,elapsed_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag_g,accel_dynamic_g
walking,32654,28506,0.4546,0.3347,0.7925,34.37,28.27,80.76,0.9730,0.0270
walking,32666,28518,0.4590,0.3240,0.7917,33.13,26.76,80.72,0.9708,0.0292
walking,32678,28530,0.4573,0.3259,0.7878,33.05,27.43,78.66,0.9675,0.0325
walking,32690,28542,0.4648,0.3259,0.7849,33.67,26.60,77.53,0.9687,0.0313
walking,32702,28554,0.4390,0.3152,0.7935,34.80,24.07,75.34,0.9600,0.0400
walking,32714,28566,0.4436,0.3120,0.7952,34.89,20.05,73.50,0.9625,0.0375
walking,32726,28578,0.4526,0.3181,0.7778,34.37,16.29,72.15,0.9545,0.0455
walking,32738,28590,0.4585,0.3157,0.7593,32.63,14.29,71.33,0.9415,0.0585
walking,32750,28602,0.4641,0.3169,0.7344,30.53,14.18,70.89,0.9247,0.0753
walking,32762,28614,0.4573,0.3091,0.7180,28.44,16.08,70.02,0.9056,0.0944
walking,32795,28647,0.4473,0.2876,0.6865,27.21,21.38,63.00,0.8684,0.1316
walking,32807,28659,0.4502,0.2869,0.7187,28.30,21.74,60.43,0.8953,0.1047
walking,32819,28671,0.4575,0.2805,0.7351,28.47,21.60,57.40,0.9102,0.0898
walking,32831,28683,0.4658,0.2893,0.7605,27.25,21.27,54.06,0.9376,0.0624
walking,32843,28695,0.4690,0.3032,0.7605,24.37,21.05,50.85,0.9435,0.0565
walking,32855,28707,0.5027,0.3147,0.7625,20.68,24.53,48.15,0.9659,0.0341
walking,32867,28719,0.5427,0.3308,0.7883,17.56,33.96,47.73,1.0126,0.0126
walking,32879,28731,0.5405,0.3276,0.8276,16.88,44.43,47.92,1.0414,0.0414
walking,32891,28743,0.5088,0.3196,0.9038,20.02,48.91,46.88,1.0853,0.0853
walking,32903,28755,0.4658,0.3142,0.9800,24.79,44.75,43.85,1.1296,0.1296
walking,32955,28807,0.4646,0.3040,0.8232,21.71,7.40,33.85,0.9930,0.0070
walking,32967,28819,0.4873,0.3074,0.7292,21.43,10.51,34.50,0.9294,0.0706
walking,32979,28831,0.4807,0.3049,0.6812,23.99,16.69,34.96,0.8877,0.1123
walking,32991,28843,0.4534,0.2930,0.6472,28.98,24.27,32.72,0.8428,0.1572
walking,33003,28855,0.4226,0.2634,0.6316,36.91,30.49,29.21,0.8043,0.1957
walking,33015,28867,0.4165,0.2512,0.6287,47.18,33.50,24.93,0.7949,0.2051
walking,33027,28879,0.4646,0.2681,0.6477,59.57,34.87,22.30,0.8410,0.1590
walking,33039,28891,0.5459,0.3000,0.6816,69.69,38.33,25.22,0.9234,0.0766
walking,33051,28903,0.5854,0.3245,0.7544,72.86,45.11,33.51,1.0085,0.0085
walking,33063,28915,0.5669,0.3242,0.8293,60.99,45.56,40.88,1.0556,0.0556
walking,33100,28952,0.5171,0.2825,0.8938,22.18,28.71,55.30,1.0705,0.0705
walking,33112,28964,0.5344,0.2698,0.8503,11.85,28.52,57.31,1.0399,0.0399
walking,33124,28976,0.5571,0.2461,0.8208,5.14,30.38,60.84,1.0221,0.0221
walking,33136,28988,0.5398,0.2312,0.8103,2.92,30.88,64.25,1.0007,0.0007
walking,33148,29000,0.4856,0.2009,0.7856,5.10,28.66,63.36,0.9452,0.0548
walking,33160,29012,0.4365,0.2007,0.7625,9.54,22.37,58.73,0.9012,0.0988
walking,33172,29024,0.4404,0.1975,0.7322,12.60,14.54,54.26,0.8770,0.1230
walking,33184,29036,0.4722,0.2219,0.6904,13.94,10.62,51.40,0.8654,0.1346
walking,33196,29048,0.5027,0.2568,0.6475,13.11,11.99,50.60,0.8590,0.1410
walking,33208,29060,0.5288,0.2793,0.6121,11.77,18.16,51.50,0.8557,0.1443
walking,33236,29088,0.5139,0.3032,0.6304,12.30,33.50,52.59,0.8680,0.1320
walking,33248,29100,0.5020,0.3025,0.6606,15.08,35.21,52.01,0.8831,0.1169
walking,33260,29112,0.5098,0.2915,0.7170,18.08,33.44,51.97,0.9268,0.0732
walking,33272,29124,0.5146,0.3054,0.7466,19.83,30.98,51.22,0.9568,0.0432
walking,33284,29136,0.5056,0.3252,0.7832,16.42,24.92,49.99,0.9873,0.0127
walking,33296,29148,0.5251,0.3201,0.7974,12.79,21.07,48.93,1.0070,0.0070
walking,33308,29160,0.5388,0.3225,0.7834,9.63,18.17,49.58,1.0041,0.0041
walking,33320,29172,0.5547,0.3372,0.7544,7.63,17.21,51.53,0.9952,0.0048
walking,33332,29184,0.5410,0.3325,0.7393,8.27,18.52,52.31,0.9746,0.0254
walking,33344,29196,0.5208,0.3262,0.7339,9.97,19.19,52.59,0.9572,0.0428
walking,33377,29229,0.4888,0.2983,0.7593,20.28,15.81,48.91,0.9510,0.0490
walking,33389,29241,0.4846,0.3052,0.7820,22.06,13.00,46.34,0.9693,0.0307
walking,33401,29253,0.4724,0.3088,0.7744,22.58,12.26,43.59,0.9583,0.0417
walking,33413,29265,0.4956,0.3213,0.7739,23.68,13.47,42.08,0.9736,0.0264
walking,33425,29277,0.4968,0.3318,0.7842,25.27,15.22,42.41,0.9858,0.0142
walking,33437,29289,0.4795,0.3467,0.8096,27.29,15.67,43.40,1.0027,0.0027
walking,33449,29301,0.4751,0.3567,0.8140,28.02,13.08,44.71,1.0077,0.0077
walking,33461,29313,0.4917,0.3596,0.8438,26.27,11.08,46.10,1.0407,0.0407
walking,33473,29325,0.5254,0.3740,0.8374,19.89,13.53,49.36,1.0570,0.0570
walking,33485,29337,0.5564,0.3816,0.8440,11.34,21.35,54.03,1.0805,0.0805
walking,33513,29365,0.5093,0.2810,0.8945,0.77,40.95,64.17,1.0670,0.0670
walking,33525,29377,0.4214,0.2234,0.8892,4.21,38.45,56.52,1.0090,0.0090
walking,33537,29389,0.3665,0.1912,0.9182,9.19,28.37,46.61,1.0069,0.0069
walking,33549,29401,0.3794,0.2158,0.8835,14.15,21.16,35.96,0.9855,0.0145
walking,33561,29413,0.4395,0.2776,0.8381,17.76,23.35,29.21,0.9862,0.0138
walking,33573,29425,0.4932,0.3418,0.8135,22.57,31.09,27.30,1.0108,0.0108
walking,33585,29437,0.4988,0.3833,0.8501,27.81,40.08,30.59,1.0575,0.0575
walking,33597,29449,0.4575,0.4158,0.8909,31.34,44.06,35.28,1.0844,0.0844
walking,33609,29461,0.3835,0.4116,0.9241,32.76,41.19,37.15,1.0819,0.0819
walking,33621,29473,0.3467,0.4102,0.9282,33.02,29.63,38.24,1.0724,0.0724
walking,33649,29501,0.3223,0.3591,0.8225,25.85,0.08,42.11,0.9536,0.0464
walking,33661,29513,0.3521,0.3499,0.7212,22.95,-3.03,43.02,0.8755,0.1245
walking,33673,29525,0.3618,0.3367,0.6501,21.08,1.55,45.48,0.8167,0.1833
walking,33685,29537,0.3560,0.3132,0.6013,21.73,9.87,48.99,0.7658,0.2342
walking,33697,29549,0.3501,0.2849,0.5972,23.19,18.21,51.23,0.7486,0.2514
walking,33709,29561,0.3303,0.2766,0.6296,24.50,24.22,52.15,0.7629,0.2371
walking,33721,29573,0.3306,0.2607,0.6760,24.37,27.46,51.38,0.7964,0.2036
walking,33733,29585,0.3445,0.2522,0.7317,21.15,27.31,49.70,0.8471,0.1529
walking,33745,29597,0.3635,0.2402,0.7769,15.07,26.74,48.04,0.8907,0.1093
walking,33757,29609,0.3687,0.2354,0.7891,8.33,26.08,45.34,0.9022,0.0978
walking,33790,29642,0.3726,0.2488,0.7285,3.53,14.19,31.83,0.8552,0.1448
walking,33802,29654,0.3855,0.2910,0.7126,5.63,10.22,27.98,0.8609,0.1391
walking,33814,29666,0.4036,0.3347,0.6890,7.84,8.00,25.96,0.8658,0.1342
walking,33826,29678,0.4263,0.3652,0.6704,9.47,9.13,24.85,0.8744,0.1256
walking,33838,29690,0.4451,0.3975,0.6602,9.85,10.68,25.84,0.8899,0.1101
walking,33850,29702,0.4656,0.4109,0.6863,9.53,13.46,28.24,0.9255,0.0745
walking,33862,29714,0.4556,0.4211,0.7068,8.91,16.31,30.18,0.9405,0.0595
walking,33874,29726,0.4326,0.4194,0.7363,7.82,16.42,31.26,0.9515,0.0485
walking,33886,29738,0.4158,0.4036,0.7756,6.05,15.33,30.29,0.9682,0.0318
walking,33898,29750,0.3970,0.4087,0.8108,3.01,11.21,28.38,0.9910,0.0090
walking,33926,29778,0.4106,0.4062,0.8267,-5.33,-2.36,22.22,1.0085,0.0085
walking,33938,29790,0.4089,0.4043,0.7969,-8.69,-6.78,20.73,0.9827,0.0173
walking,33950,29802,0.3948,0.4150,0.7627,-10.52,-10.04,19.04,0.9538,0.0462
walking,33962,29814,0.4004,0.4089,0.7249,-11.72,-13.40,18.44,0.9236,0.0764
walking,33974,29826,0.4016,0.4001,0.6863,-10.85,-12.64,16.22,0.8902,0.1098
walking,33986,29838,0.4163,0.3989,0.6521,-9.08,-8.29,11.96,0.8704,0.1296
walking,33998,29850,0.4153,0.3779,0.6401,-5.82,-3.18,6.40,0.8515,0.1485
walking,34010,29862,0.4050,0.3831,0.6890,-2.18,1.62,-0.32,0.8863,0.1137
walking,34022,29874,0.4062,0.4036,0.7283,0.89,3.16,-5.92,0.9264,0.0736
walking,34034,29886,0.4456,0.4331,0.7908,2.64,4.08,-9.49,1.0057,0.0057
walking,34067,29919,0.4783,0.4512,0.9426,2.95,-0.67,-6.37,1.1493,0.1493
walking,34079,29931,0.4492,0.4634,0.9980,0.24,-13.40,-4.70,1.1885,0.1885
walking,34091,29943,0.4700,0.4683,0.9597,-5.40,-26.53,-5.79,1.1667,0.1667
walking,34103,29955,0.4841,0.4707,0.8867,-13.90,-28.73,-5.83,1.1145,0.1145
walking,34115,29967,0.5264,0.4817,0.7869,-19.98,-25.42,-4.44,1.0622,0.0622
walking,34127,29979,0.5764,0.4680,0.7454,-21.96,-14.12,-0.50,1.0521,0.0521
walking,34139,29991,0.5959,0.4285,0.7634,-22.11,-0.69,4.55,1.0590,0.0590
