test_name,millis,elapsed_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag_g,accel_dynamic_g
upper_back_still,33458,29310,0.5337,0.1519,0.7849,-4.15,-1.86,1.85,0.9612,0.0388
upper_back_still,33470,29322,0.5271,0.1462,0.7817,-5.52,-0.12,2.51,0.9541,0.0459
upper_back_still,33482,29334,0.5305,0.1448,0.8042,-7.08,1.31,2.86,0.9742,0.0258
upper_back_still,33494,29346,0.5269,0.1460,0.8110,-8.89,0.31,2.89,0.9781,0.0219
upper_back_still,33506,29358,0.5125,0.1426,0.7893,-8.71,-1.35,2.53,0.9518,0.0482
upper_back_still,33518,29370,0.5093,0.1316,0.7793,-7.37,-3.01,2.03,0.9402,0.0598
upper_back_still,33530,29382,0.5229,0.1541,0.7805,-6.04,-2.73,1.20,0.9521,0.0479
upper_back_still,33542,29394,0.5164,0.1609,0.7729,-4.52,-1.90,0.53,0.9434,0.0566
upper_back_still,33575,29427,0.5239,0.1655,0.7576,-2.72,2.20,-1.24,0.9358,0.0642
upper_back_still,33587,29439,0.5269,0.1724,0.7893,-3.18,3.53,-1.62,0.9645,0.0355
upper_back_still,33599,29451,0.5244,0.1719,0.7922,-4.04,2.70,-2.04,0.9655,0.0345
upper_back_still,33611,29463,0.5393,0.1851,0.8025,-5.15,0.52,-2.24,0.9844,0.0156
upper_back_still,33623,29475,0.5420,0.1880,0.7917,-5.67,0.09,-2.40,0.9777,0.0223
upper_back_still,33635,29487,0.5393,0.1843,0.7905,-5.97,1.70,-2.56,0.9746,0.0254
upper_back_still,33647,29499,0.5364,0.1880,0.7949,-5.00,2.28,-2.79,0.9772,0.0228
upper_back_still,33659,29511,0.5305,0.1790,0.8088,-3.73,0.79,-2.40,0.9837,0.0163
upper_back_still,33671,29523,0.5388,0.1785,0.7991,-2.16,-2.01,-2.18,0.9801,0.0199
upper_back_still,33683,29535,0.5308,0.1763,0.7893,-1.36,-3.67,-2.11,0.9674,0.0326
upper_back_still,33711,29563,0.5347,0.1777,0.7861,-2.33,-1.11,-1.40,0.9672,0.0328
upper_back_still,33723,29575,0.5344,0.1841,0.7903,-3.27,-0.41,-1.53,0.9716,0.0284
upper_back_still,33735,29587,0.5278,0.1936,0.7949,-4.56,-1.05,-1.54,0.9736,0.0264
upper_back_still,33747,29599,0.5330,0.1890,0.7942,-4.56,-2.56,-1.37,0.9749,0.0251
upper_back_still,33759,29611,0.5251,0.1833,0.7871,-4.50,-3.54,-1.33,0.9638,0.0362
upper_back_still,33771,29623,0.5242,0.1870,0.7649,-4.44,-1.96,-1.73,0.9459,0.0541
upper_back_still,33783,29635,0.5276,0.1890,0.7871,-4.21,-0.39,-2.25,0.9662,0.0338
upper_back_still,33795,29647,0.5259,0.1841,0.7837,-4.76,-0.32,-2.69,0.9616,0.0384
upper_back_still,33807,29659,0.5249,0.1667,0.7954,-6.14,-0.12,-2.63,0.9675,0.0325
upper_back_still,33819,29671,0.5229,0.1577,0.7920,-7.11,0.47,-3.03,0.9621,0.0379
upper_back_still,33852,29704,0.5273,0.1316,0.8040,-8.47,0.34,-1.91,0.9704,0.0296
upper_back_still,33864,29716,0.5300,0.1392,0.7905,-7.69,-0.53,-0.98,0.9619,0.0381
upper_back_still,33876,29728,0.5408,0.1448,0.8013,-7.17,-1.80,0.00,0.9775,0.0225
upper_back_still,33888,29740,0.5398,0.1553,0.8037,-6.76,-2.12,0.59,0.9805,0.0195
upper_back_still,33900,29752,0.5300,0.1575,0.7769,-6.28,-2.55,0.82,0.9535,0.0465
upper_back_still,33912,29764,0.5400,0.1748,0.7688,-6.29,-2.28,0.98,0.9556,0.0444
upper_back_still,33924,29776,0.5322,0.1907,0.7725,-6.53,-1.47,0.56,0.9572,0.0428
upper_back_still,33936,29788,0.5317,0.1948,0.7805,-6.75,-0.28,-0.09,0.9643,0.0357
upper_back_still,33948,29800,0.5300,0.1936,0.7693,-6.32,-0.37,-0.35,0.9541,0.0459
upper_back_still,33960,29812,0.5308,0.1982,0.7756,-6.05,-0.53,-0.75,0.9605,0.0395
upper_back_still,33988,29840,0.5405,0.1841,0.7834,-4.24,-0.14,0.47,0.9695,0.0305
upper_back_still,34000,29852,0.5215,0.2014,0.7793,-4.34,-1.51,0.69,0.9591,0.0409
upper_back_still,34012,29864,0.5325,0.1980,0.7742,-3.69,-3.34,0.90,0.9602,0.0398
upper_back_still,34024,29876,0.5457,0.1897,0.7764,-4.02,-1.97,1.21,0.9677,0.0323
upper_back_still,34036,29888,0.5449,0.1963,0.7603,-3.92,0.66,1.95,0.9557,0.0443
upper_back_still,34048,29900,0.5327,0.2070,0.7766,-3.71,2.75,1.79,0.9642,0.0358
upper_back_still,34060,29912,0.5254,0.1985,0.7861,-2.50,1.79,1.55,0.9661,0.0339
upper_back_still,34072,29924,0.5315,0.1936,0.8105,-1.85,-0.33,1.50,0.9884,0.0116
upper_back_still,34084,29936,0.5293,0.1851,0.7898,-1.69,-1.21,0.90,0.9686,0.0314
upper_back_still,34096,29948,0.5312,0.1812,0.7883,-1.63,-0.69,0.90,0.9677,0.0323
upper_back_still,34129,29981,0.5220,0.1663,0.7927,-1.82,-0.24,1.12,0.9636,0.0364
upper_back_still,34141,29993,0.5295,0.1575,0.7839,-1.44,-1.45,1.37,0.9590,0.0410
